Cancer,Articles,Country,ASR,Norm_articles
Lung cancer,319,Portugal,23.9,29.675426188889205
Mesothelioma,27,Portugal,0.27,2.5117131884012807
Mouth cancer,0,Portugal,6.3,0.0
Multiple myeloma,116,Portugal,3.4,10.791064068686984
Non-Hodgkin lymphoma,115,Portugal,10.8,10.69803765430175
Ovarian cancer,166,Portugal,5.8,15.442384787948614
Pancreatic cancer,122,Portugal,6.8,11.349222554998379
Penile cancer,11,Portugal,0.98,1.0232905582375587
Prostate cancer,498,Portugal,62.6,46.32715436384584
Rectal cancer,91,Portugal,13.3,8.465403709056169
Salivary gland cancer,1,Portugal,0.63,0.09302641438523261
Skin cancer,487,Portugal,14.1,45.30386380560828
Stomach cancer,88,Portugal,12.8,8.18632446590047
Testicular cancer,17,Portugal,6.3,1.5814490445489544
Throat cancer,0,Portugal,5.65,0.0
Thyroid cancer,207,Portugal,15.6,19.25646777774315
Uterine cancer,57,Portugal,10.0,5.302505619958259
Vaginal cancer,4,Portugal,0.27,0.37210565754093045
Vulvar cancer,12,Portugal,0.78,1.1163169726227913
Anal cancer,0,Cameroon,0.68,0.0
Bladder cancer,0,Cameroon,1.4,0.0
Brain cancer,2,Cameroon,0.51,0.0679294133238857
Breast cancer,39,Cameroon,48.6,1.3246235598157714
Cervical cancer,30,Cameroon,33.1,1.0189411998582856
Colon cancer,2,Cameroon,3.2,0.0679294133238857
Colorectal cancer,4,Cameroon,6.3,0.1358588266477714
Esophageal cancer,1,Cameroon,1.3,0.03396470666194285
Gallbladder cancer,0,Cameroon,0.19,0.0
Hodgkin lymphoma,2,Cameroon,0.54,0.0679294133238857
Kaposi sarcoma,3,Cameroon,6.2,0.10189411998582856
Kidney cancer,2,Cameroon,0.84,0.0679294133238857
Laryngeal cancer,0,Cameroon,0.28,0.0
Leukemia,26,Cameroon,1.8,0.8830823732105142
Liver cancer,23,Cameroon,5.8,0.7811882532246857
Lung cancer,23,Cameroon,3.1,0.7811882532246857
Mesothelioma,0,Cameroon,0.05,0.0
Mouth cancer,0,Cameroon,1.7,0.0
Multiple myeloma,2,Cameroon,0.78,0.0679294133238857
Non-Hodgkin lymphoma,2,Cameroon,7.8,0.0679294133238857
Ovarian cancer,3,Cameroon,5.9,0.10189411998582856
Pancreatic cancer,5,Cameroon,1.4,0.16982353330971428
Penile cancer,0,Cameroon,0.11,0.0
Prostate cancer,11,Cameroon,38.6,0.3736117732813714
Rectal cancer,2,Cameroon,2.4,0.0679294133238857
Salivary gland cancer,0,Cameroon,1.3,0.0
Skin cancer,9,Cameroon,3.2,0.3056823599574857
Stomach cancer,0,Cameroon,3.5,0.0
Testicular cancer,1,Cameroon,0.36,0.03396470666194285
Throat cancer,0,Cameroon,4.24,0.0
Thyroid cancer,3,Cameroon,0.75,0.10189411998582856
Uterine cancer,2,Cameroon,2.9,0.0679294133238857
Vaginal cancer,0,Cameroon,0.59,0.0
Vulvar cancer,0,Cameroon,0.87,0.0
Anal cancer,7,Colombia,0.78,0.132837528013537
Bladder cancer,10,Colombia,2.8,0.1897678971621957
Brain cancer,53,Colombia,3.3,1.0057698549596372
Breast cancer,289,Colombia,50.7,5.4842922279874555
Cervical cancer,179,Colombia,13.7,3.3968453592033026
Colon cancer,26,Colombia,11.2,0.4933965326217088
Colorectal cancer,80,Colombia,16.4,1.5181431772975655
Esophageal cancer,1,Colombia,1.4,0.018976789716219567
Gallbladder cancer,2,Colombia,0.96,0.037953579432439134
Hodgkin lymphoma,12,Colombia,1.2,0.22772147659463482
Kaposi sarcoma,5,Colombia,0.69,0.09488394858109785
Kidney cancer,30,Colombia,3.8,0.5693036914865871
Laryngeal cancer,5,Colombia,1.4,0.09488394858109785
Leukemia,160,Colombia,6.1,3.036286354595131
Liver cancer,29,Colombia,3.6,0.5503269017703675
Lung cancer,58,Colombia,10.1,1.100653803540735
Mesothelioma,11,Colombia,0.21,0.20874468687841524
Mouth cancer,0,Colombia,1.3,0.0
Multiple myeloma,19,Colombia,2.1,0.3605590046081718
Non-Hodgkin lymphoma,22,Colombia,6.0,0.4174893737568305
Ovarian cancer,35,Colombia,6.7,0.6641876400676849
Pancreatic cancer,7,Colombia,4.0,0.132837528013537
Penile cancer,11,Colombia,1.6,0.20874468687841524
Prostate cancer,98,Colombia,52.6,1.8597253921895176
Rectal cancer,12,Colombia,4.5,0.22772147659463482
Salivary gland cancer,0,Colombia,0.68,0.0
Skin cancer,118,Colombia,6.6,2.239261186513909
Stomach cancer,39,Colombia,12.9,0.7400947989325631
Testicular cancer,4,Colombia,4.5,0.07590715886487827
Throat cancer,0,Colombia,1.34,0.0
Thyroid cancer,46,Colombia,8.1,0.8729323269461001
Uterine cancer,15,Colombia,8.8,0.28465184574329355
Vaginal cancer,0,Colombia,0.51,0.0
Vulvar cancer,0,Colombia,1.1,0.0
Anal cancer,0,Algeria,0.34,0.0
Bladder cancer,3,Algeria,7.2,0.06329113924050633
Brain cancer,2,Algeria,4.5,0.04219409282700422
Breast cancer,53,Algeria,61.9,1.1181434599156117
Cervical cancer,11,Algeria,8.0,0.2320675105485232
Colon cancer,6,Algeria,9.9,0.12658227848101267
Colorectal cancer,27,Algeria,17.1,0.569620253164557
Esophageal cancer,0,Algeria,0.61,0.0
Gallbladder cancer,0,Algeria,2.7,0.0
Hodgkin lymphoma,5,Algeria,2.2,0.10548523206751055
Kaposi sarcoma,0,Algeria,0.13,0.0
Kidney cancer,4,Algeria,1.6,0.08438818565400844
Laryngeal cancer,1,Algeria,2.2,0.02109704641350211
Leukemia,17,Algeria,3.8,0.35864978902953587
Liver cancer,5,Algeria,1.7,0.10548523206751055
Lung cancer,7,Algeria,11.3,0.14767932489451477
Mesothelioma,2,Algeria,0.15,0.04219409282700422
Mouth cancer,0,Algeria,0.75,0.0
Multiple myeloma,6,Algeria,1.7,0.12658227848101267
Non-Hodgkin lymphoma,5,Algeria,4.9,0.10548523206751055
Ovarian cancer,4,Algeria,5.0,0.08438818565400844
Pancreatic cancer,3,Algeria,2.6,0.06329113924050633
Penile cancer,0,Algeria,0.03,0.0
Prostate cancer,15,Algeria,15.5,0.31645569620253167
Rectal cancer,2,Algeria,6.8,0.04219409282700422
Salivary gland cancer,0,Algeria,0.33,0.0
Skin cancer,5,Algeria,3.66,0.10548523206751055
Stomach cancer,2,Algeria,6.1,0.04219409282700422
Testicular cancer,0,Algeria,0.68,0.0
Throat cancer,0,Algeria,3.86,0.0
Thyroid cancer,5,Algeria,5.4,0.10548523206751055
Uterine cancer,0,Algeria,2.7,0.0
Vaginal cancer,0,Algeria,0.21,0.0
Vulvar cancer,0,Algeria,0.41,0.0
Anal cancer,78,Denmark,1.6,12.994758780625148
Bladder cancer,461,Denmark,16.8,76.80235638292555
Brain cancer,482,Denmark,5.7,80.30094528540155
Breast cancer,2714,Denmark,95.4,452.15096577713655
Cervical cancer,545,Denmark,9.7,90.79671199282956
Colon cancer,466,Denmark,32.7,77.63535374065793
Colorectal cancer,1498,Denmark,48.1,249.56600837662143
Esophageal cancer,58,Denmark,4.3,9.662769349695623
Gallbladder cancer,4,Denmark,0.48,0.666397886185905
Hodgkin lymphoma,207,Denmark,2.6,34.486090610120584
Kaposi sarcoma,12,Denmark,0.05,1.999193658557715
Kidney cancer,238,Denmark,11.0,39.65067422806135
Laryngeal cancer,21,Denmark,1.9,3.4985889024760013
Leukemia,1342,Denmark,10.1,223.57649081537113
Liver cancer,226,Denmark,4.6,37.65148056950363
Lung cancer,682,Denmark,34.2,113.6208395946968
Mesothelioma,104,Denmark,1.0,17.32634504083353
Mouth cancer,1,Denmark,3.8,0.16659947154647625
Multiple myeloma,307,Denmark,4.7,51.14603776476821
Non-Hodgkin lymphoma,283,Denmark,14.0,47.14765044765278
Ovarian cancer,622,Denmark,7.2,103.62487130190823
Pancreatic cancer,277,Denmark,8.5,46.14805361837392
Penile cancer,41,Denmark,1.1,6.830578333405526
Prostate cancer,892,Denmark,76.7,148.60672861945682
Rectal cancer,388,Denmark,13.7,64.64059496003279
Salivary gland cancer,3,Denmark,0.74,0.49979841463942876
Skin cancer,1286,Denmark,56.0,214.24692040876846
Stomach cancer,40,Denmark,5.3,6.66397886185905
Testicular cancer,274,Denmark,10.2,45.64825520373449
Throat cancer,0,Denmark,5.3,0.0
Thyroid cancer,114,Denmark,8.0,18.992339756298293
Uterine cancer,186,Denmark,14.3,30.987501707644583
Vaginal cancer,11,Denmark,0.3,1.8325941870112388
Vulvar cancer,33,Denmark,2.8,5.497782561033716
Anal cancer,2,Romania,0.65,0.10506391799845251
Bladder cancer,66,Romania,11.8,3.467109293948933
Brain cancer,154,Romania,6.5,8.089921685880844
Breast cancer,517,Romania,69.2,27.159022802599974
Cervical cancer,162,Romania,21.7,8.510177357874653
Colon cancer,148,Romania,17.9,7.774729931885486
Colorectal cancer,434,Romania,32.2,22.798870205664194
Esophageal cancer,25,Romania,2.1,1.3132989749806565
Gallbladder cancer,11,Romania,0.49,0.5778515489914888
Hodgkin lymphoma,38,Romania,1.6,1.9962144419705978
Kaposi sarcoma,10,Romania,0.16,0.5253195899922626
Kidney cancer,82,Romania,7.5,4.307620637936553
Laryngeal cancer,20,Romania,5.1,1.0506391799845252
Leukemia,218,Romania,6.1,11.451967061831324
Liver cancer,212,Romania,8.9,11.136775307835967
Lung cancer,279,Romania,30.3,14.656416560784125
Mesothelioma,20,Romania,0.18,1.0506391799845252
Mouth cancer,0,Romania,5.6,0.0
Multiple myeloma,43,Romania,1.9,2.258874236966729
Non-Hodgkin lymphoma,55,Romania,5.6,2.889257744957444
Ovarian cancer,147,Romania,9.6,7.72219797288626
Pancreatic cancer,140,Romania,7.9,7.354474259891676
Penile cancer,3,Romania,1.1,0.15759587699767877
Prostate cancer,150,Romania,53.9,7.879793849883939
Rectal cancer,107,Romania,13.6,5.620919612917209
Salivary gland cancer,0,Romania,0.43,0.0
Skin cancer,589,Romania,15.2,30.941323850544265
Stomach cancer,49,Romania,8.9,2.5740659909620867
Testicular cancer,6,Romania,3.8,0.31519175399535754
Throat cancer,0,Romania,8.600000000000001,0.0
Thyroid cancer,116,Romania,6.2,6.093707243910246
Uterine cancer,68,Romania,11.8,3.5721732119473852
Vaginal cancer,5,Romania,0.31,0.2626597949961313
Vulvar cancer,3,Romania,1.8,0.15759587699767877
Anal cancer,0,Djibouti,0.0,0.0
Bladder cancer,0,Djibouti,2.1,0.0
Brain cancer,0,Djibouti,0.6,0.0
Breast cancer,0,Djibouti,38.1,0.0
Cervical cancer,0,Djibouti,16.5,0.0
Colon cancer,0,Djibouti,3.5,0.0
Colorectal cancer,0,Djibouti,6.4,0.0
Esophageal cancer,1,Djibouti,2.5,0.9373749190342414
Gallbladder cancer,0,Djibouti,0.54,0.0
Hodgkin lymphoma,0,Djibouti,0.29,0.0
Kaposi sarcoma,0,Djibouti,0.0,0.0
Kidney cancer,0,Djibouti,1.9,0.0
Laryngeal cancer,0,Djibouti,0.75,0.0
Leukemia,0,Djibouti,4.3,0.0
Liver cancer,0,Djibouti,3.5,0.0
Lung cancer,0,Djibouti,3.1,0.0
Mesothelioma,0,Djibouti,0.0,0.0
Mouth cancer,0,Djibouti,1.6,0.0
Multiple myeloma,0,Djibouti,0.3,0.0
Non-Hodgkin lymphoma,0,Djibouti,5.0,0.0
Ovarian cancer,0,Djibouti,6.5,0.0
Pancreatic cancer,0,Djibouti,1.4,0.0
Penile cancer,0,Djibouti,0.0,0.0
Prostate cancer,0,Djibouti,11.1,0.0
Rectal cancer,0,Djibouti,2.9,0.0
Salivary gland cancer,0,Djibouti,0.0,0.0
Skin cancer,0,Djibouti,2.0,0.0
Stomach cancer,0,Djibouti,2.9,0.0
Testicular cancer,0,Djibouti,0.0,0.0
Throat cancer,0,Djibouti,0.69,0.0
Thyroid cancer,0,Djibouti,3.0,0.0
Uterine cancer,0,Djibouti,2.5,0.0
Vaginal cancer,0,Djibouti,0.22,0.0
Vulvar cancer,0,Djibouti,0.86,0.0
Anal cancer,1082,United States,1.5,3.181314447859003
Bladder cancer,9445,United States,10.5,27.770346543464218
Brain cancer,27075,United States,5.5,79.60636661347736
Breast cancer,94122,United States,95.9,276.7390743635722
Cervical cancer,11897,United States,6.3,34.979757843048574
Colon cancer,14925,United States,17.0,43.88273395036564
Colorectal cancer,26480,United States,27.0,77.85693768882292
Esophageal cancer,4152,United States,2.8,12.207779655739907
Gallbladder cancer,657,United States,0.67,1.9317223588201156
Hodgkin lymphoma,6080,United States,2.2,17.87651741495632
Kaposi sarcoma,1055,United States,0.24,3.1019285974965327
Kidney cancer,14200,United States,12.8,41.7510768572993
Laryngeal cancer,854,United States,2.0,2.510945044798141
Leukemia,61061,United States,11.2,179.53257070306708
Liver cancer,15432,United States,6.8,45.37342380717203
Lung cancer,29524,United States,31.9,86.80695726302145
Mesothelioma,4261,United States,0.4,12.528263273869882
Mouth cancer,30,United States,4.6,0.088206500402745
Multiple myeloma,13107,United States,4.8,38.53742002595929
Non-Hodgkin lymphoma,9234,United States,12.5,27.14996082396491
Ovarian cancer,19050,United States,7.3,56.011127755743075
Pancreatic cancer,15332,United States,8.6,45.07940213916288
Penile cancer,475,United States,0.53,1.3966029230434625
Prostate cancer,50952,United States,75.2,149.8099202840221
Rectal cancer,4283,United States,8.5,12.592948040831894
Salivary gland cancer,197,United States,0.85,0.5792226859780255
Skin cancer,47287,United States,79.8,139.03402615148676
Stomach cancer,1800,United States,4.1,5.2923900241647
Testicular cancer,1540,United States,5.5,4.52793368734091
Throat cancer,27,United States,3.39,0.0793858503624705
Thyroid cancer,6949,United States,12.1,20.431565709955834
Uterine cancer,6527,United States,22.5,19.19079427095722
Vaginal cancer,243,United States,0.42,0.7144726532622345
Vulvar cancer,478,United States,1.8,1.405423573083737
Anal cancer,1,Egypt,0.38,0.009322161406512798
Bladder cancer,451,Egypt,15.2,4.2042947943372715
Brain cancer,178,Egypt,4.6,1.6593447303592779
Breast cancer,1849,Egypt,55.4,17.236676440642164
Cervical cancer,82,Egypt,2.8,0.7644172353340494
Colon cancer,311,Egypt,4.0,2.89919219742548
Colorectal cancer,437,Egypt,6.4,4.073784534646093
Esophageal cancer,15,Egypt,1.8,0.13983242109769195
Gallbladder cancer,7,Egypt,0.9,0.06525512984558958
Hodgkin lymphoma,99,Egypt,1.6,0.9228939792447669
Kaposi sarcoma,6,Egypt,0.1,0.05593296843907679
Kidney cancer,109,Egypt,2.4,1.0161155933098949
Laryngeal cancer,21,Egypt,2.1,0.19576538953676875
Leukemia,818,Egypt,6.4,7.625528030527469
Liver cancer,1426,Egypt,32.0,13.29340216568725
Lung cancer,1555,Egypt,8.8,14.4959609871274
Mesothelioma,50,Egypt,0.42,0.4661080703256399
Mouth cancer,2,Egypt,1.8,0.018644322813025596
Multiple myeloma,65,Egypt,1.0,0.6059404914233318
Non-Hodgkin lymphoma,112,Egypt,9.6,1.0440820775294333
Ovarian cancer,145,Egypt,6.4,1.3517134039443557
Pancreatic cancer,86,Egypt,3.8,0.8017058809601005
Penile cancer,1,Egypt,0.03,0.009322161406512798
Prostate cancer,240,Egypt,13.5,2.237318737563071
Rectal cancer,72,Egypt,2.0,0.6711956212689214
Salivary gland cancer,5,Egypt,0.5,0.04661080703256399
Skin cancer,287,Egypt,2.4400000000000004,2.675460323669173
Stomach cancer,19,Egypt,3.6,0.17712106672374314
Testicular cancer,8,Egypt,0.61,0.07457729125210238
Throat cancer,0,Egypt,0.8200000000000001,0.0
Thyroid cancer,79,Egypt,2.8,0.736450751114511
Uterine cancer,60,Egypt,4.5,0.5593296843907678
Vaginal cancer,3,Egypt,0.21,0.027966484219538394
Vulvar cancer,2,Egypt,0.53,0.018644322813025596
Anal cancer,0,Venezuela,0.95,0.0
Bladder cancer,0,Venezuela,3.6,0.0
Brain cancer,17,Venezuela,2.8,0.5961356383911351
Breast cancer,41,Venezuela,47.1,1.4377388925903847
Cervical cancer,16,Venezuela,22.7,0.5610688361328331
Colon cancer,2,Venezuela,12.4,0.07013360451660414
Colorectal cancer,12,Venezuela,18.7,0.42080162709962476
Esophageal cancer,2,Venezuela,1.2,0.07013360451660414
Gallbladder cancer,0,Venezuela,0.57,0.0
Hodgkin lymphoma,1,Venezuela,2.2,0.03506680225830207
Kaposi sarcoma,1,Venezuela,0.62,0.03506680225830207
Kidney cancer,3,Venezuela,6.6,0.10520040677490619
Laryngeal cancer,0,Venezuela,2.3,0.0
Leukemia,34,Venezuela,6.0,1.1922712767822703
Liver cancer,3,Venezuela,4.0,0.10520040677490619
Lung cancer,6,Venezuela,15.9,0.21040081354981238
Mesothelioma,1,Venezuela,0.05,0.03506680225830207
Mouth cancer,0,Venezuela,1.9,0.0
Multiple myeloma,4,Venezuela,1.4,0.14026720903320827
Non-Hodgkin lymphoma,1,Venezuela,6.2,0.03506680225830207
Ovarian cancer,1,Venezuela,6.1,0.03506680225830207
Pancreatic cancer,1,Venezuela,4.2,0.03506680225830207
Penile cancer,2,Venezuela,1.7,0.07013360451660414
Prostate cancer,16,Venezuela,52.3,0.5610688361328331
Rectal cancer,4,Venezuela,5.3,0.14026720903320827
Salivary gland cancer,0,Venezuela,0.46,0.0
Skin cancer,56,Venezuela,12.9,1.9637409264649157
Stomach cancer,11,Venezuela,7.5,0.3857348248413227
Testicular cancer,2,Venezuela,2.5,0.07013360451660414
Throat cancer,0,Venezuela,1.65,0.0
Thyroid cancer,1,Venezuela,3.4,0.03506680225830207
Uterine cancer,3,Venezuela,8.4,0.10520040677490619
Vaginal cancer,0,Venezuela,0.64,0.0
Vulvar cancer,0,Venezuela,0.49,0.0
Anal cancer,0,Eswatini,0.85,0.0
Bladder cancer,0,Eswatini,1.1,0.0
Brain cancer,1,Eswatini,0.47,0.8093568122348851
Breast cancer,8,Eswatini,26.2,6.474854497879081
Cervical cancer,4,Eswatini,95.9,3.2374272489395404
Colon cancer,0,Eswatini,2.5,0.0
Colorectal cancer,0,Eswatini,4.9,0.0
Esophageal cancer,0,Eswatini,1.9,0.0
Gallbladder cancer,0,Eswatini,0.0,0.0
Hodgkin lymphoma,0,Eswatini,0.6,0.0
Kaposi sarcoma,0,Eswatini,8.8,0.0
Kidney cancer,0,Eswatini,0.51,0.0
Laryngeal cancer,0,Eswatini,0.27,0.0
Leukemia,1,Eswatini,1.2,0.8093568122348851
Liver cancer,0,Eswatini,4.0,0.0
Lung cancer,0,Eswatini,4.1,0.0
Mesothelioma,0,Eswatini,0.0,0.0
Mouth cancer,0,Eswatini,1.1,0.0
Multiple myeloma,0,Eswatini,0.56,0.0
Non-Hodgkin lymphoma,0,Eswatini,3.1,0.0
Ovarian cancer,0,Eswatini,3.0,0.0
Pancreatic cancer,0,Eswatini,1.4,0.0
Penile cancer,0,Eswatini,6.8,0.0
Prostate cancer,2,Eswatini,41.0,1.6187136244697702
Rectal cancer,0,Eswatini,1.5,0.0
Salivary gland cancer,0,Eswatini,0.0,0.0
Skin cancer,0,Eswatini,4.5600000000000005,0.0
Stomach cancer,0,Eswatini,1.3,0.0
Testicular cancer,0,Eswatini,0.0,0.0
Throat cancer,0,Eswatini,0.35,0.0
Thyroid cancer,0,Eswatini,0.66,0.0
Uterine cancer,0,Eswatini,0.58,0.0
Vaginal cancer,0,Eswatini,0.73,0.0
Vulvar cancer,0,Eswatini,5.1,0.0
Anal cancer,0,Mauritius,0.26,0.0
Bladder cancer,0,Mauritius,3.1,0.0
Brain cancer,0,Mauritius,2.4,0.0
Breast cancer,5,Mauritius,52.7,4.020129592897557
Cervical cancer,2,Mauritius,12.9,1.6080518371590227
Colon cancer,3,Mauritius,11.7,2.412077755738534
Colorectal cancer,0,Mauritius,16.9,0.0
Esophageal cancer,0,Mauritius,1.8,0.0
Gallbladder cancer,0,Mauritius,0.95,0.0
Hodgkin lymphoma,0,Mauritius,0.76,0.0
Kaposi sarcoma,0,Mauritius,0.0,0.0
Kidney cancer,1,Mauritius,1.7,0.8040259185795113
Laryngeal cancer,0,Mauritius,1.7,0.0
Leukemia,1,Mauritius,4.1,0.8040259185795113
Liver cancer,4,Mauritius,3.6,3.2161036743180453
Lung cancer,4,Mauritius,8.4,3.2161036743180453
Mesothelioma,0,Mauritius,0.0,0.0
Mouth cancer,0,Mauritius,3.1,0.0
Multiple myeloma,0,Mauritius,1.3,0.0
Non-Hodgkin lymphoma,0,Mauritius,2.5,0.0
Ovarian cancer,0,Mauritius,7.9,0.0
Pancreatic cancer,2,Mauritius,3.8,1.6080518371590227
Penile cancer,0,Mauritius,0.39,0.0
Prostate cancer,0,Mauritius,24.8,0.0
Rectal cancer,0,Mauritius,5.0,0.0
Salivary gland cancer,0,Mauritius,0.33,0.0
Skin cancer,3,Mauritius,4.44,2.412077755738534
Stomach cancer,0,Mauritius,5.7,0.0
Testicular cancer,0,Mauritius,1.3,0.0
Throat cancer,0,Mauritius,1.55,0.0
Thyroid cancer,0,Mauritius,1.6,0.0
Uterine cancer,0,Mauritius,13.0,0.0
Vaginal cancer,0,Mauritius,0.44,0.0
Vulvar cancer,0,Mauritius,0.77,0.0
Anal cancer,0,Laos,0.19,0.0
Bladder cancer,0,Laos,1.9,0.0
Brain cancer,0,Laos,3.0,0.0
Breast cancer,0,Laos,31.6,0.0
Cervical cancer,3,Laos,12.0,0.39231071008238527
Colon cancer,0,Laos,7.8,0.0
Colorectal cancer,0,Laos,14.1,0.0
Esophageal cancer,0,Laos,4.4,0.0
Gallbladder cancer,0,Laos,1.4,0.0
Hodgkin lymphoma,0,Laos,0.29,0.0
Kaposi sarcoma,0,Laos,0.02,0.0
Kidney cancer,0,Laos,1.3,0.0
Laryngeal cancer,0,Laos,1.3,0.0
Leukemia,0,Laos,5.0,0.0
Liver cancer,1,Laos,24.9,0.1307702366941284
Lung cancer,1,Laos,17.6,0.1307702366941284
Mesothelioma,0,Laos,0.0,0.0
Mouth cancer,0,Laos,3.7,0.0
Multiple myeloma,0,Laos,1.1,0.0
Non-Hodgkin lymphoma,0,Laos,4.3,0.0
Ovarian cancer,0,Laos,5.5,0.0
Pancreatic cancer,0,Laos,1.4,0.0
Penile cancer,0,Laos,1.3,0.0
Prostate cancer,0,Laos,4.1,0.0
Rectal cancer,0,Laos,6.0,0.0
Salivary gland cancer,0,Laos,0.59,0.0
Skin cancer,0,Laos,2.41,0.0
Stomach cancer,0,Laos,11.3,0.0
Testicular cancer,0,Laos,0.52,0.0
Throat cancer,0,Laos,5.37,0.0
Thyroid cancer,0,Laos,4.9,0.0
Uterine cancer,0,Laos,3.3,0.0
Vaginal cancer,0,Laos,0.27,0.0
Vulvar cancer,0,Laos,0.61,0.0
Anal cancer,0,Mauritania,0.84,0.0
Bladder cancer,0,Mauritania,2.3,0.0
Brain cancer,2,Mauritania,1.3,0.4058827015227907
Breast cancer,1,Mauritania,34.5,0.20294135076139536
Cervical cancer,0,Mauritania,28.3,0.0
Colon cancer,0,Mauritania,3.2,0.0
Colorectal cancer,0,Mauritania,6.2,0.0
Esophageal cancer,0,Mauritania,1.8,0.0
Gallbladder cancer,0,Mauritania,0.44,0.0
Hodgkin lymphoma,0,Mauritania,0.52,0.0
Kaposi sarcoma,0,Mauritania,0.55,0.0
Kidney cancer,0,Mauritania,1.2,0.0
Laryngeal cancer,0,Mauritania,0.65,0.0
Leukemia,0,Mauritania,1.5,0.0
Liver cancer,0,Mauritania,9.3,0.0
Lung cancer,0,Mauritania,1.9,0.0
Mesothelioma,0,Mauritania,0.0,0.0
Mouth cancer,0,Mauritania,1.7,0.0
Multiple myeloma,0,Mauritania,1.0,0.0
Non-Hodgkin lymphoma,0,Mauritania,2.6,0.0
Ovarian cancer,0,Mauritania,4.8,0.0
Pancreatic cancer,0,Mauritania,1.8,0.0
Penile cancer,0,Mauritania,0.0,0.0
Prostate cancer,0,Mauritania,26.5,0.0
Rectal cancer,0,Mauritania,2.2,0.0
Salivary gland cancer,0,Mauritania,0.82,0.0
Skin cancer,0,Mauritania,2.85,0.0
Stomach cancer,0,Mauritania,5.2,0.0
Testicular cancer,0,Mauritania,0.37,0.0
Throat cancer,0,Mauritania,0.6,0.0
Thyroid cancer,0,Mauritania,1.1,0.0
Uterine cancer,0,Mauritania,2.7,0.0
Vaginal cancer,0,Mauritania,0.46,0.0
Vulvar cancer,0,Mauritania,0.86,0.0
Anal cancer,0,United Arab Emirates,0.21,0.0
Bladder cancer,10,United Arab Emirates,6.1,0.9364562025052825
Brain cancer,24,United Arab Emirates,2.1,2.247494886012678
Breast cancer,255,United Arab Emirates,57.1,23.879633163884705
Cervical cancer,48,United Arab Emirates,5.7,4.494989772025356
Colon cancer,29,United Arab Emirates,7.2,2.7157229872653192
Colorectal cancer,77,United Arab Emirates,11.5,7.210712759290676
Esophageal cancer,0,United Arab Emirates,0.97,0.0
Gallbladder cancer,1,United Arab Emirates,0.39,0.09364562025052825
Hodgkin lymphoma,13,United Arab Emirates,1.4,1.2173930632568672
Kaposi sarcoma,2,United Arab Emirates,0.11,0.1872912405010565
Kidney cancer,15,United Arab Emirates,2.7,1.4046843037579237
Laryngeal cancer,1,United Arab Emirates,1.4,0.09364562025052825
Leukemia,61,United Arab Emirates,5.6,5.712382835282224
Liver cancer,43,United Arab Emirates,2.7,4.026761670772715
Lung cancer,59,United Arab Emirates,6.2,5.525091594781167
Mesothelioma,8,United Arab Emirates,0.22,0.749164962004226
Mouth cancer,0,United Arab Emirates,1.8,0.0
Multiple myeloma,12,United Arab Emirates,1.5,1.123747443006339
Non-Hodgkin lymphoma,11,United Arab Emirates,4.0,1.0301018227558107
Ovarian cancer,18,United Arab Emirates,5.4,1.6856211645095085
Pancreatic cancer,14,United Arab Emirates,2.4,1.3110386835073955
Penile cancer,0,United Arab Emirates,0.11,0.0
Prostate cancer,35,United Arab Emirates,13.8,3.2775967087684887
Rectal cancer,4,United Arab Emirates,4.1,0.374582481002113
Salivary gland cancer,0,United Arab Emirates,0.15,0.0
Skin cancer,42,United Arab Emirates,2.15,3.9331160505221865
Stomach cancer,2,United Arab Emirates,3.9,0.1872912405010565
Testicular cancer,1,United Arab Emirates,0.57,0.09364562025052825
Throat cancer,0,United Arab Emirates,0.7400000000000001,0.0
Thyroid cancer,20,United Arab Emirates,5.4,1.872912405010565
Uterine cancer,8,United Arab Emirates,10.3,0.749164962004226
Vaginal cancer,1,United Arab Emirates,0.11,0.09364562025052825
Vulvar cancer,0,United Arab Emirates,0.1,0.0
Anal cancer,0,Niger,0.87,0.0
Bladder cancer,2,Niger,2.5,0.07601084735600448
Brain cancer,0,Niger,0.82,0.0
Breast cancer,3,Niger,29.5,0.11401627103400672
Cervical cancer,0,Niger,9.3,0.0
Colon cancer,0,Niger,3.3,0.0
Colorectal cancer,0,Niger,5.9,0.0
Esophageal cancer,0,Niger,0.95,0.0
Gallbladder cancer,0,Niger,0.23,0.0
Hodgkin lymphoma,0,Niger,0.12,0.0
Kaposi sarcoma,0,Niger,0.13,0.0
Kidney cancer,0,Niger,1.5,0.0
Laryngeal cancer,0,Niger,0.59,0.0
Leukemia,0,Niger,2.2,0.0
Liver cancer,1,Niger,9.8,0.03800542367800224
Lung cancer,1,Niger,0.95,0.03800542367800224
Mesothelioma,0,Niger,0.01,0.0
Mouth cancer,0,Niger,1.5,0.0
Multiple myeloma,1,Niger,0.1,0.03800542367800224
Non-Hodgkin lymphoma,0,Niger,1.8,0.0
Ovarian cancer,0,Niger,7.7,0.0
Pancreatic cancer,0,Niger,3.4,0.0
Penile cancer,0,Niger,0.08,0.0
Prostate cancer,0,Niger,5.5,0.0
Rectal cancer,0,Niger,1.8,0.0
Salivary gland cancer,0,Niger,0.49,0.0
Skin cancer,0,Niger,2.52,0.0
Stomach cancer,0,Niger,3.1,0.0
Testicular cancer,0,Niger,0.59,0.0
Throat cancer,0,Niger,0.69,0.0
