Cancer,Articles,Country,ASR,Norm_articles
Non-Hodgkin lymphoma,1,Eritrea,4.9,0.2772387025228722
Ovarian cancer,14,Eritrea,7.2,3.8813418353202107
Pancreatic cancer,0,Eritrea,1.2,0.0
Penile cancer,0,Eritrea,0.11,0.0
Prostate cancer,8,Eritrea,10.9,2.2179096201829775
Rectal cancer,1,Eritrea,3.2,0.2772387025228722
Salivary gland cancer,0,Eritrea,0.45,0.0
Skin cancer,1,Eritrea,2.86,0.2772387025228722
Stomach cancer,0,Eritrea,3.0,0.0
Testicular cancer,0,Eritrea,0.64,0.0
Throat cancer,0,Eritrea,1.24,0.0
Thyroid cancer,0,Eritrea,3.3,0.0
Uterine cancer,3,Eritrea,2.6,0.8317161075686166
Vaginal cancer,0,Eritrea,0.47,0.0
Vulvar cancer,0,Eritrea,1.3,0.0
Anal cancer,2,Botswana,0.71,0.8475980554405412
Bladder cancer,0,Botswana,0.82,0.0
Brain cancer,1,Botswana,0.58,0.4237990277202706
Breast cancer,11,Botswana,23.0,4.661789304922976
Cervical cancer,43,Botswana,39.1,18.223358191971634
Colon cancer,0,Botswana,2.2,0.0
Colorectal cancer,0,Botswana,4.5,0.0
Esophageal cancer,0,Botswana,7.8,0.0
Gallbladder cancer,0,Botswana,0.0,0.0
Hodgkin lymphoma,1,Botswana,1.2,0.4237990277202706
Kaposi sarcoma,3,Botswana,9.3,1.271397083160812
Kidney cancer,1,Botswana,0.95,0.4237990277202706
Laryngeal cancer,0,Botswana,2.1,0.0
Leukemia,3,Botswana,1.5,1.271397083160812
Liver cancer,1,Botswana,1.6,0.4237990277202706
Lung cancer,1,Botswana,3.6,0.4237990277202706
Mesothelioma,0,Botswana,0.0,0.0
Mouth cancer,0,Botswana,4.0,0.0
Multiple myeloma,0,Botswana,1.1,0.0
Non-Hodgkin lymphoma,0,Botswana,4.3,0.0
Ovarian cancer,2,Botswana,2.8,0.8475980554405412
Pancreatic cancer,0,Botswana,0.75,0.0
Penile cancer,1,Botswana,3.9,0.4237990277202706
Prostate cancer,4,Botswana,23.9,1.6951961108810825
Rectal cancer,0,Botswana,1.6,0.0
Salivary gland cancer,0,Botswana,0.37,0.0
Skin cancer,2,Botswana,6.5,0.8475980554405412
Stomach cancer,0,Botswana,1.3,0.0
Testicular cancer,0,Botswana,0.07,0.0
Throat cancer,0,Botswana,1.52,0.0
Thyroid cancer,0,Botswana,0.47,0.0
Uterine cancer,2,Botswana,4.1,0.8475980554405412
Vaginal cancer,0,Botswana,0.6,0.0
Vulvar cancer,2,Botswana,2.6,0.8475980554405412
Anal cancer,0,Laos,0.19,0.0
Bladder cancer,0,Laos,1.9,0.0
Brain cancer,0,Laos,3.0,0.0
Breast cancer,0,Laos,31.6,0.0
Cervical cancer,3,Laos,12.0,0.39231071008238527
Colon cancer,0,Laos,7.8,0.0
Colorectal cancer,0,Laos,14.1,0.0
Esophageal cancer,0,Laos,4.4,0.0
Gallbladder cancer,0,Laos,1.4,0.0
Hodgkin lymphoma,0,Laos,0.29,0.0
Kaposi sarcoma,0,Laos,0.02,0.0
Kidney cancer,0,Laos,1.3,0.0
Laryngeal cancer,0,Laos,1.3,0.0
Leukemia,0,Laos,5.0,0.0
Liver cancer,1,Laos,24.9,0.1307702366941284
Lung cancer,1,Laos,17.6,0.1307702366941284
Mesothelioma,0,Laos,0.0,0.0
Mouth cancer,0,Laos,3.7,0.0
Multiple myeloma,0,Laos,1.1,0.0
Non-Hodgkin lymphoma,0,Laos,4.3,0.0
Ovarian cancer,0,Laos,5.5,0.0
Pancreatic cancer,0,Laos,1.4,0.0
Penile cancer,0,Laos,1.3,0.0
Prostate cancer,0,Laos,4.1,0.0
Rectal cancer,0,Laos,6.0,0.0
Salivary gland cancer,0,Laos,0.59,0.0
Skin cancer,0,Laos,2.41,0.0
Stomach cancer,0,Laos,11.3,0.0
Testicular cancer,0,Laos,0.52,0.0
Throat cancer,0,Laos,5.37,0.0
Thyroid cancer,0,Laos,4.9,0.0
Uterine cancer,0,Laos,3.3,0.0
Vaginal cancer,0,Laos,0.27,0.0
Vulvar cancer,0,Laos,0.61,0.0
Anal cancer,1,Senegal,0.66,0.05378293572863884
Bladder cancer,2,Senegal,3.2,0.10756587145727768
Brain cancer,1,Senegal,2.1,0.05378293572863884
Breast cancer,15,Senegal,29.9,0.8067440359295827
Cervical cancer,15,Senegal,34.3,0.8067440359295827
Colon cancer,1,Senegal,3.0,0.05378293572863884
Colorectal cancer,0,Senegal,6.2,0.0
Esophageal cancer,0,Senegal,1.7,0.0
Gallbladder cancer,1,Senegal,0.28,0.05378293572863884
Hodgkin lymphoma,1,Senegal,0.55,0.05378293572863884
Kaposi sarcoma,0,Senegal,0.6,0.0
Kidney cancer,4,Senegal,1.2,0.21513174291455536
Laryngeal cancer,0,Senegal,0.65,0.0
Leukemia,15,Senegal,1.2,0.8067440359295827
Liver cancer,14,Senegal,11.1,0.7529611002009438
Lung cancer,14,Senegal,2.7,0.7529611002009438
Mesothelioma,1,Senegal,0.01,0.05378293572863884
Mouth cancer,0,Senegal,1.7,0.0
Multiple myeloma,5,Senegal,0.6,0.26891467864319424
Non-Hodgkin lymphoma,1,Senegal,2.4,0.05378293572863884
Ovarian cancer,0,Senegal,4.4,0.0
Pancreatic cancer,1,Senegal,1.8,0.05378293572863884
Penile cancer,1,Senegal,0.04,0.05378293572863884
Prostate cancer,9,Senegal,27.1,0.4840464215577496
Rectal cancer,2,Senegal,2.5,0.10756587145727768
Salivary gland cancer,0,Senegal,0.57,0.0
Skin cancer,7,Senegal,3.39,0.3764805501004719
Stomach cancer,1,Senegal,7.2,0.05378293572863884
Testicular cancer,2,Senegal,0.22,0.10756587145727768
Throat cancer,0,Senegal,0.51,0.0
Thyroid cancer,0,Senegal,1.1,0.0
Uterine cancer,0,Senegal,2.5,0.0
Vaginal cancer,0,Senegal,0.48,0.0
Vulvar cancer,4,Senegal,0.69,0.21513174291455536
Anal cancer,0,Algeria,0.34,0.0
Bladder cancer,4,Algeria,7.2,0.08438818565400844
Brain cancer,3,Algeria,4.5,0.06329113924050633
Breast cancer,66,Algeria,61.9,1.3924050632911393
Cervical cancer,11,Algeria,8.0,0.2320675105485232
Colon cancer,7,Algeria,9.9,0.14767932489451477
Colorectal cancer,33,Algeria,17.1,0.6962025316455697
Esophageal cancer,0,Algeria,0.61,0.0
Gallbladder cancer,0,Algeria,2.7,0.0
Hodgkin lymphoma,5,Algeria,2.2,0.10548523206751055
Kaposi sarcoma,0,Algeria,0.13,0.0
Kidney cancer,4,Algeria,1.6,0.08438818565400844
Laryngeal cancer,1,Algeria,2.2,0.02109704641350211
Leukemia,18,Algeria,3.8,0.379746835443038
Liver cancer,6,Algeria,1.7,0.12658227848101267
Lung cancer,8,Algeria,11.3,0.16877637130801687
Mesothelioma,2,Algeria,0.15,0.04219409282700422
Mouth cancer,0,Algeria,0.75,0.0
Multiple myeloma,6,Algeria,1.7,0.12658227848101267
Non-Hodgkin lymphoma,5,Algeria,4.9,0.10548523206751055
Ovarian cancer,4,Algeria,5.0,0.08438818565400844
Pancreatic cancer,3,Algeria,2.6,0.06329113924050633
Penile cancer,0,Algeria,0.03,0.0
Prostate cancer,16,Algeria,15.5,0.33755274261603374
Rectal cancer,3,Algeria,6.8,0.06329113924050633
Salivary gland cancer,0,Algeria,0.33,0.0
Skin cancer,6,Algeria,3.66,0.12658227848101267
Stomach cancer,3,Algeria,6.1,0.06329113924050633
Testicular cancer,0,Algeria,0.68,0.0
Throat cancer,0,Algeria,3.86,0.0
Thyroid cancer,5,Algeria,5.4,0.10548523206751055
Uterine cancer,0,Algeria,2.7,0.0
Vaginal cancer,0,Algeria,0.21,0.0
Vulvar cancer,0,Algeria,0.41,0.0
Anal cancer,0,Mali,0.61,0.0
Bladder cancer,1,Mali,7.8,0.0446518493076887
Brain cancer,0,Mali,1.3,0.0
Breast cancer,16,Mali,37.7,0.7144295889230192
Cervical cancer,10,Mali,43.1,0.44651849307688707
Colon cancer,0,Mali,4.3,0.0
Colorectal cancer,1,Mali,8.9,0.0446518493076887
Esophageal cancer,0,Mali,2.8,0.0
Gallbladder cancer,0,Mali,0.18,0.0
Hodgkin lymphoma,1,Mali,0.66,0.0446518493076887
Kaposi sarcoma,0,Mali,0.85,0.0
Kidney cancer,2,Mali,1.8,0.0893036986153774
Laryngeal cancer,0,Mali,0.82,0.0
Leukemia,5,Mali,1.1,0.22325924653844353
Liver cancer,2,Mali,8.6,0.0893036986153774
Lung cancer,2,Mali,3.2,0.0893036986153774
Mesothelioma,0,Mali,0.09,0.0
Mouth cancer,0,Mali,2.4,0.0
Multiple myeloma,0,Mali,0.23,0.0
Non-Hodgkin lymphoma,0,Mali,2.6,0.0
Ovarian cancer,0,Mali,5.4,0.0
Pancreatic cancer,1,Mali,2.9,0.0446518493076887
Penile cancer,0,Mali,0.11,0.0
Prostate cancer,1,Mali,21.0,0.0446518493076887
Rectal cancer,0,Mali,4.1,0.0
Salivary gland cancer,0,Mali,0.76,0.0
Skin cancer,2,Mali,3.73,0.0893036986153774
Stomach cancer,1,Mali,14.3,0.0446518493076887
Testicular cancer,0,Mali,0.64,0.0
Throat cancer,0,Mali,0.6699999999999999,0.0
Thyroid cancer,0,Mali,2.1,0.0
Uterine cancer,1,Mali,3.0,0.0446518493076887
Vaginal cancer,0,Mali,0.59,0.0
Vulvar cancer,0,Mali,0.83,0.0
Anal cancer,2,Estonia,0.69,1.4598593425523452
Bladder cancer,4,Estonia,9.4,2.9197186851046903
Brain cancer,23,Estonia,6.2,16.788382439351967
Breast cancer,51,Estonia,63.1,37.2264132350848
Cervical cancer,41,Estonia,11.8,29.927116522323075
Colon cancer,10,Estonia,20.0,7.299296712761725
Colorectal cancer,25,Estonia,31.8,18.248241781904312
Esophageal cancer,0,Estonia,3.5,0.0
Gallbladder cancer,0,Estonia,0.72,0.0
Hodgkin lymphoma,1,Estonia,2.4,0.7299296712761726
Kaposi sarcoma,0,Estonia,0.0,0.0
Kidney cancer,7,Estonia,10.5,5.109507698933208
Laryngeal cancer,1,Estonia,2.3,0.7299296712761726
Leukemia,21,Estonia,9.6,15.328523096799623
Liver cancer,3,Estonia,4.5,2.1897890138285176
Lung cancer,13,Estonia,25.8,9.489085726590243
Mesothelioma,2,Estonia,0.15,1.4598593425523452
Mouth cancer,0,Estonia,4.2,0.0
Multiple myeloma,4,Estonia,3.5,2.9197186851046903
Non-Hodgkin lymphoma,1,Estonia,9.4,0.7299296712761726
Ovarian cancer,6,Estonia,9.4,4.379578027657035
Pancreatic cancer,2,Estonia,8.6,1.4598593425523452
Penile cancer,0,Estonia,1.1,0.0
Prostate cancer,19,Estonia,98.8,13.868663754247278
Rectal cancer,6,Estonia,11.1,4.379578027657035
Salivary gland cancer,0,Estonia,0.62,0.0
Skin cancer,27,Estonia,16.7,19.708101124456658
Stomach cancer,8,Estonia,13.1,5.839437370209381
Testicular cancer,2,Estonia,4.5,1.4598593425523452
Throat cancer,0,Estonia,3.64,0.0
Thyroid cancer,5,Estonia,4.1,3.6496483563808626
Uterine cancer,4,Estonia,17.7,2.9197186851046903
Vaginal cancer,0,Estonia,0.34,0.0
Vulvar cancer,0,Estonia,1.4,0.0
Anal cancer,0,Iraq,0.16,0.0
Bladder cancer,15,Iraq,6.6,0.32524702023316177
Brain cancer,32,Iraq,5.5,0.6938603098307451
Breast cancer,350,Iraq,56.9,7.589097138773775
Cervical cancer,42,Iraq,2.2,0.910691656652853
Colon cancer,27,Iraq,5.6,0.5854446364196912
Colorectal cancer,104,Iraq,8.9,2.2550460069499216
Esophageal cancer,13,Iraq,1.2,0.2818807508687402
Gallbladder cancer,2,Iraq,0.78,0.04336626936442157
Hodgkin lymphoma,13,Iraq,2.5,0.2818807508687402
Kaposi sarcoma,1,Iraq,0.22,0.021683134682210784
Kidney cancer,11,Iraq,3.1,0.23851448150431864
Laryngeal cancer,2,Iraq,2.4,0.04336626936442157
Leukemia,92,Iraq,6.9,1.9948483907633923
Liver cancer,111,Iraq,3.4,2.4068279497253973
Lung cancer,126,Iraq,12.5,2.732074969958559
Mesothelioma,0,Iraq,0.11,0.0
Mouth cancer,0,Iraq,1.2,0.0
Multiple myeloma,8,Iraq,2.0,0.17346507745768627
Non-Hodgkin lymphoma,10,Iraq,6.6,0.21683134682210786
Ovarian cancer,31,Iraq,6.7,0.6721771751485344
Pancreatic cancer,14,Iraq,3.2,0.303563885550951
Penile cancer,0,Iraq,0.03,0.0
Prostate cancer,50,Iraq,12.7,1.0841567341105394
Rectal cancer,4,Iraq,3.2,0.08673253872884314
Salivary gland cancer,0,Iraq,0.49,0.0
Skin cancer,44,Iraq,2.02,0.9540579260172746
Stomach cancer,9,Iraq,5.0,0.19514821213989708
Testicular cancer,2,Iraq,1.3,0.04336626936442157
Throat cancer,0,Iraq,0.7699999999999999,0.0
Thyroid cancer,14,Iraq,4.7,0.303563885550951
Uterine cancer,6,Iraq,5.2,0.1300988080932647
Vaginal cancer,0,Iraq,0.14,0.0
Vulvar cancer,1,Iraq,0.22,0.021683134682210784
Anal cancer,1,Mozambique,0.66,0.02933371459339981
Bladder cancer,0,Mozambique,5.5,0.0
Brain cancer,0,Mozambique,0.39,0.0
Breast cancer,0,Mozambique,19.7,0.0
Cervical cancer,9,Mozambique,47.8,0.2640034313405983
Colon cancer,0,Mozambique,1.7,0.0
Colorectal cancer,0,Mozambique,3.9,0.0
Esophageal cancer,1,Mozambique,9.2,0.02933371459339981
Gallbladder cancer,0,Mozambique,0.06,0.0
Hodgkin lymphoma,0,Mozambique,0.61,0.0
Kaposi sarcoma,4,Mozambique,14.4,0.11733485837359924
Kidney cancer,0,Mozambique,0.71,0.0
Laryngeal cancer,0,Mozambique,0.42,0.0
Leukemia,0,Mozambique,1.7,0.0
Liver cancer,0,Mozambique,8.0,0.0
Lung cancer,0,Mozambique,1.3,0.0
Mesothelioma,0,Mozambique,0.04,0.0
Mouth cancer,0,Mozambique,1.2,0.0
Multiple myeloma,0,Mozambique,0.26,0.0
Non-Hodgkin lymphoma,1,Mozambique,5.6,0.02933371459339981
Ovarian cancer,0,Mozambique,1.9,0.0
Pancreatic cancer,0,Mozambique,0.87,0.0
Penile cancer,0,Mozambique,1.6,0.0
Prostate cancer,0,Mozambique,28.3,0.0
Rectal cancer,0,Mozambique,1.5,0.0
Salivary gland cancer,0,Mozambique,0.37,0.0
Skin cancer,0,Mozambique,4.390000000000001,0.0
Stomach cancer,0,Mozambique,0.81,0.0
Testicular cancer,0,Mozambique,0.22,0.0
Throat cancer,0,Mozambique,0.62,0.0
Thyroid cancer,0,Mozambique,0.84,0.0
Uterine cancer,0,Mozambique,1.8,0.0
Vaginal cancer,0,Mozambique,0.38,0.0
Vulvar cancer,0,Mozambique,2.2,0.0
Anal cancer,2,Kenya,0.87,0.03750165616689047
Bladder cancer,3,Kenya,2.3,0.0562524842503357
Brain cancer,8,Kenya,2.1,0.15000662466756187
Breast cancer,64,Kenya,40.8,1.200052997340495
Cervical cancer,106,Kenya,32.8,1.9875877768451948
Colon cancer,6,Kenya,6.6,0.1125049685006714
Colorectal cancer,15,Kenya,11.1,0.28126242125167855
Esophageal cancer,10,Kenya,13.0,0.18750828083445234
Gallbladder cancer,0,Kenya,1.6,0.0
Hodgkin lymphoma,3,Kenya,0.85,0.0562524842503357
Kaposi sarcoma,6,Kenya,1.5,0.1125049685006714
Kidney cancer,6,Kenya,1.3,0.1125049685006714
Laryngeal cancer,1,Kenya,1.3,0.018750828083445234
Leukemia,19,Kenya,4.7,0.3562657335854595
Liver cancer,20,Kenya,2.9,0.3750165616689047
Lung cancer,22,Kenya,3.4,0.4125182178357952
Mesothelioma,1,Kenya,0.01,0.018750828083445234
Mouth cancer,0,Kenya,2.7,0.0
Multiple myeloma,10,Kenya,2.9,0.18750828083445234
Non-Hodgkin lymphoma,3,Kenya,4.8,0.0562524842503357
Ovarian cancer,6,Kenya,7.9,0.1125049685006714
Pancreatic cancer,3,Kenya,3.5,0.0562524842503357
Penile cancer,1,Kenya,0.45,0.018750828083445234
Prostate cancer,32,Kenya,39.7,0.6000264986702475
Rectal cancer,2,Kenya,3.6,0.03750165616689047
Salivary gland cancer,0,Kenya,0.46,0.0
Skin cancer,8,Kenya,3.2,0.15000662466756187
Stomach cancer,0,Kenya,7.2,0.0
Testicular cancer,4,Kenya,0.14,0.07500331233378094
Throat cancer,0,Kenya,3.42,0.0
Thyroid cancer,2,Kenya,1.5,0.03750165616689047
Uterine cancer,0,Kenya,5.8,0.0
Vaginal cancer,0,Kenya,0.36,0.0
Vulvar cancer,0,Kenya,0.94,0.0
Anal cancer,0,Namibia,0.67,0.0
Bladder cancer,1,Namibia,3.1,0.33086278094799465
Brain cancer,0,Namibia,1.5,0.0
Breast cancer,2,Namibia,53.9,0.6617255618959893
Cervical cancer,7,Namibia,33.5,2.3160394666359627
Colon cancer,0,Namibia,4.9,0.0
Colorectal cancer,4,Namibia,8.7,1.3234511237919786
Esophageal cancer,0,Namibia,2.8,0.0
Gallbladder cancer,0,Namibia,0.49,0.0
Hodgkin lymphoma,0,Namibia,0.52,0.0
Kaposi sarcoma,1,Namibia,13.6,0.33086278094799465
Kidney cancer,0,Namibia,2.6,0.0
Laryngeal cancer,0,Namibia,2.4,0.0
Leukemia,4,Namibia,2.9,1.3234511237919786
Liver cancer,3,Namibia,3.8,0.992588342843984
Lung cancer,3,Namibia,5.8,0.992588342843984
Mesothelioma,0,Namibia,0.08,0.0
Mouth cancer,0,Namibia,6.5,0.0
Multiple myeloma,1,Namibia,1.3,0.33086278094799465
Non-Hodgkin lymphoma,0,Namibia,7.4,0.0
Ovarian cancer,0,Namibia,4.6,0.0
Pancreatic cancer,1,Namibia,1.2,0.33086278094799465
Penile cancer,0,Namibia,2.2,0.0
Prostate cancer,3,Namibia,63.8,0.992588342843984
Rectal cancer,1,Namibia,3.0,0.33086278094799465
Salivary gland cancer,0,Namibia,1.0,0.0
Skin cancer,2,Namibia,18.4,0.6617255618959893
Stomach cancer,0,Namibia,2.5,0.0
Testicular cancer,0,Namibia,0.95,0.0
Throat cancer,0,Namibia,2.1100000000000003,0.0
Thyroid cancer,0,Namibia,1.2,0.0
Uterine cancer,0,Namibia,5.8,0.0
Vaginal cancer,0,Namibia,1.2,0.0
Vulvar cancer,0,Namibia,1.7,0.0
Anal cancer,0,Oman,0.69,0.0
Bladder cancer,6,Oman,5.2,1.1305873627466942
Brain cancer,11,Oman,2.7,2.0727434983689395
Breast cancer,124,Oman,34.0,23.36547216343168
Cervical cancer,15,Oman,6.4,2.8264684068667356
Colon cancer,12,Oman,6.4,2.2611747254933885
Colorectal cancer,39,Oman,11.1,7.348817857853512
Esophageal cancer,0,Oman,1.2,0.0
Gallbladder cancer,1,Oman,1.1,0.188431227124449
Hodgkin lymphoma,2,Oman,2.4,0.376862454248898
Kaposi sarcoma,2,Oman,0.24,0.376862454248898
Kidney cancer,12,Oman,2.4,2.2611747254933885
Laryngeal cancer,0,Oman,1.2,0.0
Leukemia,51,Oman,5.3,9.6099925833469
Liver cancer,7,Oman,4.6,1.3190185898711433
Lung cancer,10,Oman,5.2,1.8843122712444902
Mesothelioma,0,Oman,0.12,0.0
Mouth cancer,0,Oman,1.8,0.0
Multiple myeloma,1,Oman,1.9,0.188431227124449
Non-Hodgkin lymphoma,6,Oman,6.3,1.1305873627466942
Ovarian cancer,28,Oman,3.5,5.276074359484573
Pancreatic cancer,4,Oman,2.8,0.753724908497796
Penile cancer,0,Oman,0.03,0.0
Prostate cancer,19,Oman,15.1,3.5801933153645313
Rectal cancer,1,Oman,4.0,0.188431227124449
Salivary gland cancer,0,Oman,0.25,0.0
Skin cancer,12,Oman,2.13,2.2611747254933885
Stomach cancer,5,Oman,8.2,0.9421561356222451
Testicular cancer,1,Oman,0.67,0.188431227124449
Throat cancer,0,Oman,1.1,0.0
Thyroid cancer,16,Oman,3.8,3.014899633991184
Uterine cancer,9,Oman,3.5,1.6958810441200411
Vaginal cancer,0,Oman,0.38,0.0
Vulvar cancer,0,Oman,0.05,0.0
Anal cancer,12,Iran,0.26,0.13959818987680458
Bladder cancer,409,Iran,7.1,4.75797163830109
Brain cancer,927,Iran,6.3,10.783960167983155
Breast cancer,6110,Iran,30.5,71.078745012273
Cervical cancer,764,Iran,2.5,8.88775142215656
Colon cancer,739,Iran,9.5,8.596921859913216
Colorectal cancer,2375,Iran,13.9,27.628808413117575
Esophageal cancer,376,Iran,3.9,4.374076616139877
Gallbladder cancer,13,Iran,0.6,0.1512313723665383
Hodgkin lymphoma,125,Iran,1.9,1.4541478112167145
Kaposi sarcoma,16,Iran,0.19,0.18613091983573946
Kidney cancer,245,Iran,2.3,2.8501297099847607
Laryngeal cancer,51,Iran,3.0,0.5932923069764195
Leukemia,1981,Iran,7.4,23.04533451216249
Liver cancer,661,Iran,6.4,7.689533625713986
Lung cancer,837,Iran,12.1,9.736973743907122
Mesothelioma,27,Iran,0.05,0.3140959272228103
Mouth cancer,4,Iran,1.4,0.046532729958934864
Multiple myeloma,215,Iran,1.4,2.5011342352927493
Non-Hodgkin lymphoma,147,Iran,4.0,1.7100778259908562
Ovarian cancer,599,Iran,4.2,6.968276311350496
Pancreatic cancer,312,Iran,3.9,3.6295529367969195
Penile cancer,5,Iran,0.08,0.05816591244866858
Prostate cancer,1142,Iran,21.8,13.285094403275904
Rectal cancer,155,Iran,4.1,1.803143285908726
Salivary gland cancer,3,Iran,0.31,0.034899547469201146
Skin cancer,976,Iran,5.28,11.353986109980108
Stomach cancer,341,Iran,19.4,3.966915228999197
Testicular cancer,42,Iran,1.4,0.4885936645688161
Throat cancer,0,Iran,0.53,0.0
Thyroid cancer,448,Iran,4.0,5.211665755400705
Uterine cancer,177,Iran,3.1,2.0590733006828676
Vaginal cancer,8,Iran,0.12,0.09306545991786973
Vulvar cancer,5,Iran,0.1,0.05816591244866858
Anal cancer,12,Belgium,1.0,1.0147518707584957
Bladder cancer,240,Belgium,12.9,20.295037415169915
Brain cancer,644,Belgium,5.0,54.458350397372605
Breast cancer,2850,Belgium,104.4,241.00356930514275
Cervical cancer,514,Belgium,6.3,43.465205130822234
Colon cancer,235,Belgium,19.8,19.87222413568721
Colorectal cancer,822,Belgium,29.2,69.51050314695696
Esophageal cancer,97,Belgium,4.5,8.202577621964506
Gallbladder cancer,13,Belgium,0.28,1.099314526655037
Hodgkin lymphoma,133,Belgium,3.0,11.246833234239995
Kaposi sarcoma,11,Belgium,0.25,0.9301892148619544
Kidney cancer,248,Belgium,8.2,20.971538662342244
Laryngeal cancer,36,Belgium,1.9,3.0442556122754874
Leukemia,1379,Belgium,10.5,116.61190248133047
Liver cancer,398,Belgium,4.8,33.65593704682344
Lung cancer,894,Belgium,32.7,75.59901437150793
Mesothelioma,236,Belgium,1.1,19.95678679158375
Mouth cancer,1,Belgium,4.7,0.08456265589654131
Multiple myeloma,432,Belgium,3.7,36.53106734730584
Non-Hodgkin lymphoma,221,Belgium,10.7,18.68834695313563
Ovarian cancer,409,Belgium,6.9,34.58612626168539
Pancreatic cancer,226,Belgium,7.5,19.111160232618335
Penile cancer,32,Belgium,0.75,2.706004988689322
Prostate cancer,1095,Belgium,81.7,92.59610820671274
Rectal cancer,226,Belgium,8.4,19.111160232618335
Salivary gland cancer,7,Belgium,0.65,0.5919385912757892
Skin cancer,1292,Belgium,44.1,109.25495141833137
Stomach cancer,38,Belgium,5.4,3.21338092406857
Testicular cancer,31,Belgium,6.4,2.6214423327927805
Throat cancer,1,Belgium,3.93,0.08456265589654131
Thyroid cancer,155,Belgium,6.9,13.107211663963904
Uterine cancer,177,Belgium,10.0,14.967590093687813
Vaginal cancer,7,Belgium,0.44,0.5919385912757892
Vulvar cancer,19,Belgium,1.9,1.606690462034285
Anal cancer,75,China,0.22,0.0532564546823075
Bladder cancer,9595,China,3.4,6.813275769023206
Brain cancer,12072,China,4.2,8.572158945664215
Breast cancer,53350,China,33.0,37.8830914306814
Cervical cancer,13913,China,13.8,9.879427386599255
Colon cancer,10536,China,10.4,7.481466753770557
Colorectal cancer,33491,China,20.1,23.781492316868803
Esophageal cancer,8634,China,8.3,6.130883063027239
Gallbladder cancer,1200,China,1.1,0.85210327491692
Hodgkin lymphoma,1491,China,0.23,1.058738319084273
Kaposi sarcoma,93,China,0.03,0.0660380038060613
Kidney cancer,9252,China,3.1,6.569716249609453
Laryngeal cancer,1276,China,1.2,0.9060698156616582
Leukemia,24452,China,4.5,17.363024398557105
Liver cancer,53323,China,15.0,37.863919106995766
Lung cancer,75314,China,40.8,53.47942170591076
Mesothelioma,744,China,0.1,0.5283040304484904
Mouth cancer,10,China,1.5,0.007100860624307666
Multiple myeloma,5256,China,1.2,3.7322123441361095
Non-Hodgkin lymphoma,4622,China,3.5,3.2820177805550035
Ovarian cancer,14422,China,5.7,10.240861192376515
Pancreatic cancer,11687,China,4.4,8.298775811628369
Penile cancer,232,China,0.49,0.16473996648393785
Prostate cancer,16849,China,9.7,11.964240065895986
Rectal cancer,5702,China,9.5,4.048910727980231
Salivary gland cancer,52,China,0.48,0.036924475246399864
Skin cancer,12339,China,2.27,8.761751924333229
Stomach cancer,2726,China,13.7,1.9356946061862699
Testicular cancer,214,China,0.41,0.15195841736018406
Throat cancer,16,China,3.12,0.011361376998892265
Thyroid cancer,7926,China,24.6,5.628142130826256
Uterine cancer,4323,China,6.8,3.069702047888204
Vaginal cancer,60,China,0.23,0.042605163745846
Vulvar cancer,119,China,0.32,0.08450024142926123
Anal cancer,2,Saudi Arabia,0.28,0.0566567743938575
Bladder cancer,87,Saudi Arabia,3.2,2.4645696861328013
Brain cancer,273,Saudi Arabia,1.9,7.7336497047615484
Breast cancer,1683,Saudi Arabia,25.3,47.676675652431086
Cervical cancer,272,Saudi Arabia,2.4,7.70532131756462
Colon cancer,326,Saudi Arabia,6.3,9.235054226198772
Colorectal cancer,623,Saudi Arabia,11.7,17.64858522368661
Esophageal cancer,28,Saudi Arabia,1.0,0.793194841514005
Gallbladder cancer,14,Saudi Arabia,0.72,0.3965974207570025
Hodgkin lymphoma,87,Saudi Arabia,2.0,2.4645696861328013
Kaposi sarcoma,11,Saudi Arabia,0.26,0.31161225916621627
Kidney cancer,109,Saudi Arabia,2.5,3.087794204465234
Laryngeal cancer,10,Saudi Arabia,0.76,0.2832838719692875
Leukemia,591,Saudi Arabia,4.8,16.742076833384893
Liver cancer,374,Saudi Arabia,4.7,10.594816811651352
Lung cancer,463,Saudi Arabia,4.3,13.116043272178011
Mesothelioma,13,Saudi Arabia,0.13,0.36826903356007373
Mouth cancer,3,Saudi Arabia,1.7,0.08498516159078624
Multiple myeloma,65,Saudi Arabia,1.0,1.8413451678003687
Non-Hodgkin lymphoma,115,Saudi Arabia,6.0,3.257764527646806
Ovarian cancer,161,Saudi Arabia,3.3,4.560870338705529
Pancreatic cancer,63,Saudi Arabia,2.0,1.7846883934065112
Penile cancer,5,Saudi Arabia,0.03,0.14164193598464375
Prostate cancer,256,Saudi Arabia,5.9,7.25206712241376
Rectal cancer,61,Saudi Arabia,5.1,1.7280316190126537
Salivary gland cancer,1,Saudi Arabia,0.22,0.02832838719692875
Skin cancer,312,Saudi Arabia,1.49,8.83845680544177
Stomach cancer,24,Saudi Arabia,2.7,0.6798812927262899
Testicular cancer,27,Saudi Arabia,0.8,0.7648664543170762
Throat cancer,0,Saudi Arabia,1.66,0.0
Thyroid cancer,322,Saudi Arabia,6.6,9.121740677411058
Uterine cancer,54,Saudi Arabia,8.4,1.5297329086341525
Vaginal cancer,2,Saudi Arabia,0.04,0.0566567743938575
Vulvar cancer,3,Saudi Arabia,0.14,0.08498516159078624
Anal cancer,1,Malaysia,0.26,0.029212688823517383
