Cancer,Articles,Country,ASR
Prostate cancer,16.0,Bahamas,29.475982532751093
Rectal cancer,0.0,Bahamas,1.687177451369591
Salivary gland cancer,0.0,Bahamas,0.06285563054122006
Skin cancer,0.0,Bahamas,1.4324467381235941
Stomach cancer,0.0,Bahamas,2.547307132459971
Testicular cancer,0.0,Bahamas,0.0
Throat cancer,0.0,Bahamas,0.14886859865025806
Thyroid cancer,0.0,Bahamas,1.4556040756914121
Uterine cancer,0.0,Bahamas,6.914119359534207
Vaginal cancer,0.0,Bahamas,0.2679634775704645
Vulvar cancer,0.0,Bahamas,0.0
Anal cancer,0.6944444444444444,Estonia,0.16802220815272978
Bladder cancer,1.3888888888888888,Estonia,2.288998198022696
Brain cancer,7.986111111111111,Estonia,1.5097647689085865
Breast cancer,17.708333333333332,Estonia,15.36550918034384
Cervical cancer,14.23611111111111,Estonia,2.8734232698582773
Colon cancer,3.4722222222222223,Estonia,4.870208931963182
Colorectal cancer,8.680555555555555,Estonia,7.74363220182146
Esophageal cancer,0.0,Estonia,0.8522865630935569
Gallbladder cancer,0.0,Estonia,0.17532752155067458
Hodgkin lymphoma,0.3472222222222222,Estonia,0.5844250718355819
Kaposi sarcoma,0.0,Estonia,0.0
Kidney cancer,2.4305555555555554,Estonia,2.5568596892806705
Laryngeal cancer,0.3472222222222222,Estonia,0.5600740271757659
Leukemia,7.291666666666667,Estonia,2.3377002873423276
Liver cancer,1.0416666666666667,Estonia,1.095797009691716
Lung cancer,4.513888888888889,Estonia,6.282569522232505
Mesothelioma,0.6944444444444444,Estonia,0.03652656698972387
Mouth cancer,0.0,Estonia,1.0227438757122682
Multiple myeloma,1.3888888888888888,Estonia,0.8522865630935569
Non-Hodgkin lymphoma,0.3472222222222222,Estonia,2.288998198022696
Ovarian cancer,2.0833333333333335,Estonia,2.288998198022696
Pancreatic cancer,0.6944444444444444,Estonia,2.0941898407441686
Penile cancer,0.0,Estonia,0.26786149125797504
Prostate cancer,6.597222222222222,Estonia,24.05883212389812
Rectal cancer,2.0833333333333335,Estonia,2.702965957239566
Salivary gland cancer,0.0,Estonia,0.15097647689085866
Skin cancer,9.375,Estonia,4.066624458189257
Stomach cancer,2.7777777777777777,Estonia,3.1899868504358846
Testicular cancer,0.6944444444444444,Estonia,1.095797009691716
Throat cancer,0.0,Estonia,0.8863780256172992
Thyroid cancer,1.7361111111111112,Estonia,0.9983928310524522
Uterine cancer,1.3888888888888888,Estonia,4.310134904787416
Vaginal cancer,0.0,Estonia,0.0827935518433741
Vulvar cancer,0.0,Estonia,0.3409146252374228
Anal cancer,2.7777777777777777,Barbados,0.4332889727956423
Bladder cancer,0.0,Barbados,0.4951873974807341
Brain cancer,2.7777777777777777,Barbados,0.3404413357680047
Breast cancer,8.333333333333334,Barbados,17.857695521648974
Cervical cancer,8.333333333333334,Barbados,4.270991303271331
Colon cancer,13.88888888888889,Barbados,4.889975550122249
Colorectal cancer,11.11111111111111,Barbados,7.6444554486088325
Esophageal cancer,0.0,Barbados,0.2847327535514221
Gallbladder cancer,0.0,Barbados,0.11451208566741976
Hodgkin lymphoma,0.0,Barbados,0.0
Kaposi sarcoma,2.7777777777777777,Barbados,0.6189842468509176
Kidney cancer,2.7777777777777777,Barbados,1.5784098294698397
Laryngeal cancer,0.0,Barbados,0.40233976045309644
Leukemia,11.11111111111111,Barbados,2.1664448639782115
Liver cancer,0.0,Barbados,0.7427810962211011
Lung cancer,0.0,Barbados,2.9092259601993127
Mesothelioma,2.7777777777777777,Barbados,0.0
Mouth cancer,0.0,Barbados,0.4951873974807341
Multiple myeloma,2.7777777777777777,Barbados,1.8879019528952987
Non-Hodgkin lymphoma,0.0,Barbados,2.3521401380334868
Ovarian cancer,0.0,Barbados,2.259292501005849
Pancreatic cancer,0.0,Barbados,1.8879019528952987
Penile cancer,0.0,Barbados,0.12689177060443813
Prostate cancer,13.88888888888889,Barbados,31.10395840425861
Rectal cancer,8.333333333333334,Barbados,2.321190925690941
Salivary gland cancer,0.0,Barbados,0.06189842468509176
Skin cancer,2.7777777777777777,Barbados,0.9594255826189223
Stomach cancer,0.0,Barbados,1.547460617127294
Testicular cancer,0.0,Barbados,0.0
Throat cancer,0.0,Barbados,1.0244189285382685
Thyroid cancer,0.0,Barbados,1.0522732196465598
Uterine cancer,2.7777777777777777,Barbados,7.706353873293924
Vaginal cancer,2.7777777777777777,Barbados,0.0
Vulvar cancer,0.0,Barbados,0.4642381851381882
Anal cancer,0.0,Iraq,0.0917220820912635
Bladder cancer,1.3227513227513228,Iraq,3.7835358862646187
Brain cancer,2.821869488536155,Iraq,3.1529465718871825
Breast cancer,30.864197530864196,Iraq,32.61866544370558
Cervical cancer,3.7037037037037037,Iraq,1.2611786287548732
Colon cancer,2.380952380952381,Iraq,3.210272873194222
Colorectal cancer,9.171075837742505,Iraq,5.102040816326531
Esophageal cancer,1.146384479717813,Iraq,0.6879156156844761
Gallbladder cancer,0.1763668430335097,Iraq,0.4471451501949095
Hodgkin lymphoma,1.146384479717813,Iraq,1.433157532675992
Kaposi sarcoma,0.08818342151675485,Iraq,0.1261178628754873
Kidney cancer,0.9700176366843033,Iraq,1.77711534051823
Laryngeal cancer,0.1763668430335097,Iraq,1.3758312313689522
Leukemia,8.112874779541446,Iraq,3.9555147901857377
Liver cancer,9.788359788359788,Iraq,1.949094244439349
Lung cancer,11.11111111111111,Iraq,7.16578766337996
Mesothelioma,0.0,Iraq,0.06305893143774365
Mouth cancer,0.0,Iraq,0.6879156156844761
Multiple myeloma,0.7054673721340388,Iraq,1.1465260261407937
Non-Hodgkin lymphoma,0.8818342151675485,Iraq,3.7835358862646187
Ovarian cancer,2.7336860670194003,Iraq,3.8408621875716586
Pancreatic cancer,1.2345679012345678,Iraq,1.8344416418252698
Penile cancer,0.0,Iraq,0.017197890392111902
Prostate cancer,4.409171075837743,Iraq,7.28044026599404
Rectal cancer,0.3527336860670194,Iraq,1.8344416418252698
Salivary gland cancer,0.0,Iraq,0.28089887640449446
Skin cancer,3.880070546737213,Iraq,1.1579912864022015
Stomach cancer,0.7936507936507936,Iraq,2.866315065351984
Testicular cancer,0.1763668430335097,Iraq,0.7452419169915159
Throat cancer,0.0,Iraq,0.44141252006420545
Thyroid cancer,1.2345679012345678,Iraq,2.694336161430865
Uterine cancer,0.5291005291005291,Iraq,2.9809676679660635
Vaginal cancer,0.0,Iraq,0.08025682182985557
Vulvar cancer,0.08818342151675485,Iraq,0.1261178628754873
Anal cancer,6.25,Mozambique,0.3906481207457828
Bladder cancer,0.0,Mozambique,3.2554010062148566
Brain cancer,0.0,Mozambique,0.2308375258952353
Breast cancer,0.0,Mozambique,11.660254513169578
Cervical cancer,56.25,Mozambique,28.2923941994673
Colon cancer,0.0,Mozambique,1.0062148564664102
Colorectal cancer,0.0,Mozambique,2.3083752589523527
Esophageal cancer,6.25,Mozambique,5.445398046759396
Gallbladder cancer,0.0,Mozambique,0.03551346552234389
Hodgkin lymphoma,0.0,Mozambique,0.36105356614382955
Kaposi sarcoma,25.0,Mozambique,8.523231725362534
Kidney cancer,0.0,Mozambique,0.42024267534773607
Laryngeal cancer,0.0,Mozambique,0.24859425865640725
Leukemia,0.0,Mozambique,1.0062148564664102
Liver cancer,0.0,Mozambique,4.735128736312519
Lung cancer,0.0,Mozambique,0.7694584196507843
Mesothelioma,0.0,Mozambique,0.023675643681562594
Mouth cancer,0.0,Mozambique,0.7102693104468778
Multiple myeloma,0.0,Mozambique,0.15389168393015687
Non-Hodgkin lymphoma,6.25,Mozambique,3.3145901154187634
Ovarian cancer,0.0,Mozambique,1.1245930748742232
Pancreatic cancer,0.0,Mozambique,0.5149452500739864
Penile cancer,0.0,Mozambique,0.9470257472625038
Prostate cancer,0.0,Mozambique,16.750517904705536
Rectal cancer,0.0,Mozambique,0.8878366380585972
Salivary gland cancer,0.0,Mozambique,0.218999704054454
Skin cancer,0.0,Mozambique,2.598401894051495
Stomach cancer,0.0,Mozambique,0.47943178455164254
Testicular cancer,0.0,Mozambique,0.13021604024859426
Throat cancer,0.0,Mozambique,0.3669724770642202
Thyroid cancer,0.0,Mozambique,0.4971885173128145
Uterine cancer,0.0,Mozambique,1.0654039656703167
Vaginal cancer,0.0,Mozambique,0.22491861497484464
Vulvar cancer,0.0,Mozambique,1.3021604024859428
Anal cancer,0.0,Vanuatu,0.25622775800711745
Bladder cancer,0.0,Vanuatu,1.4234875444839858
Brain cancer,0.0,Vanuatu,0.0
Breast cancer,25.0,Vanuatu,21.06761565836299
Cervical cancer,25.0,Vanuatu,12.95373665480427
Colon cancer,0.0,Vanuatu,1.9217081850533808
Colorectal cancer,0.0,Vanuatu,4.839857651245552
Esophageal cancer,0.0,Vanuatu,0.298932384341637
Gallbladder cancer,0.0,Vanuatu,0.0
Hodgkin lymphoma,0.0,Vanuatu,0.0
Kaposi sarcoma,0.0,Vanuatu,0.0
Kidney cancer,0.0,Vanuatu,0.0
Laryngeal cancer,0.0,Vanuatu,1.1387900355871887
Leukemia,0.0,Vanuatu,1.5658362989323846
Liver cancer,25.0,Vanuatu,8.612099644128113
Lung cancer,25.0,Vanuatu,5.480427046263345
Mesothelioma,0.0,Vanuatu,0.0
Mouth cancer,0.0,Vanuatu,1.4946619217081851
Multiple myeloma,0.0,Vanuatu,0.298932384341637
Non-Hodgkin lymphoma,0.0,Vanuatu,2.5622775800711746
Ovarian cancer,0.0,Vanuatu,1.5658362989323846
Pancreatic cancer,0.0,Vanuatu,0.39145907473309616
Penile cancer,0.0,Vanuatu,0.6334519572953736
Prostate cancer,0.0,Vanuatu,13.807829181494661
Rectal cancer,0.0,Vanuatu,2.6334519572953736
Salivary gland cancer,0.0,Vanuatu,0.25622775800711745
Skin cancer,0.0,Vanuatu,0.0
Stomach cancer,0.0,Vanuatu,2.491103202846975
Testicular cancer,0.0,Vanuatu,1.0676156583629892
Throat cancer,0.0,Vanuatu,0.0
Thyroid cancer,0.0,Vanuatu,6.405693950177936
Uterine cancer,0.0,Vanuatu,6.832740213523132
Vaginal cancer,0.0,Vanuatu,0.0
Vulvar cancer,0.0,Vanuatu,0.0
Anal cancer,0.0,New Caledonia,0.12724868384939744
Bladder cancer,0.0,New Caledonia,2.095860675166546
Brain cancer,0.0,New Caledonia,0.8233738366725716
Breast cancer,0.0,New Caledonia,22.505551535716958
Cervical cancer,20.0,New Caledonia,3.543002569924399
Colon cancer,0.0,New Caledonia,3.468150402954165
Colorectal cancer,20.0,New Caledonia,5.4891589111504775
Esophageal cancer,0.0,New Caledonia,0.7235709473789266
Gallbladder cancer,0.0,New Caledonia,0.12974375608173855
Hodgkin lymphoma,0.0,New Caledonia,0.07485216697023378
Kaposi sarcoma,0.0,New Caledonia,0.0
Kidney cancer,0.0,New Caledonia,1.2974375608173856
Laryngeal cancer,0.0,New Caledonia,0.6487187804086928
Leukemia,0.0,New Caledonia,1.9461563412260785
Liver cancer,0.0,New Caledonia,2.2455650091070134
Lung cancer,0.0,New Caledonia,10.429401931185907
Mesothelioma,40.0,New Caledonia,0.1721599840315377
Mouth cancer,0.0,New Caledonia,1.1227825045535067
Multiple myeloma,0.0,New Caledonia,0.8233738366725716
Non-Hodgkin lymphoma,0.0,New Caledonia,1.996057785872901
Ovarian cancer,0.0,New Caledonia,1.6716983956685545
Pancreatic cancer,0.0,New Caledonia,1.621796951021732
Penile cancer,0.0,New Caledonia,0.0
Prostate cancer,0.0,New Caledonia,21.033458918635695
Rectal cancer,0.0,New Caledonia,1.8962548965792558
Salivary gland cancer,0.0,New Caledonia,0.10728810599066843
Skin cancer,0.0,New Caledonia,3.118840290426408
Stomach cancer,0.0,New Caledonia,2.095860675166546
Testicular cancer,0.0,New Caledonia,0.7734723920257491
Throat cancer,0.0,New Caledonia,0.8084034032785249
Thyroid cancer,20.0,New Caledonia,3.5929040145712214
Uterine cancer,0.0,New Caledonia,3.6178547368946328
Vaginal cancer,0.0,New Caledonia,0.0
Vulvar cancer,0.0,New Caledonia,0.0
Anal cancer,0.5509641873278237,Kenya,0.40333796940194716
Bladder cancer,0.8264462809917356,Kenya,1.0662957811775613
Brain cancer,2.203856749311295,Kenya,0.9735744089012518
Breast cancer,17.63085399449036,Kenya,18.915159944367176
Cervical cancer,29.201101928374655,Kenya,15.206305053314788
Colon cancer,1.6528925619834711,Kenya,3.05980528511822
Colorectal cancer,4.132231404958677,Kenya,5.146036161335188
Esophageal cancer,2.7548209366391183,Kenya,6.02688919796013
Gallbladder cancer,0.0,Kenya,0.7417709782104775
Hodgkin lymphoma,0.8264462809917356,Kenya,0.3940658321743162
Kaposi sarcoma,1.6528925619834711,Kenya,0.6954102920723227
Kidney cancer,1.6528925619834711,Kenya,0.602688919796013
Laryngeal cancer,0.27548209366391185,Kenya,0.602688919796013
Leukemia,5.234159779614325,Kenya,2.1789522484932777
Liver cancer,5.509641873278237,Kenya,1.3444598980064906
Lung cancer,6.0606060606060606,Kenya,1.5762633286972647
Mesothelioma,0.27548209366391185,Kenya,0.004636068613815485
Mouth cancer,0.0,Kenya,1.251738525730181
Multiple myeloma,2.7548209366391183,Kenya,1.3444598980064906
Non-Hodgkin lymphoma,0.8264462809917356,Kenya,2.225312934631433
Ovarian cancer,1.6528925619834711,Kenya,3.662494204914233
Pancreatic cancer,0.8264462809917356,Kenya,1.6226240148354196
Penile cancer,0.27548209366391185,Kenya,0.20862308762169682
Prostate cancer,8.81542699724518,Kenya,18.405192396847475
Rectal cancer,0.5509641873278237,Kenya,1.6689847009735745
Salivary gland cancer,0.0,Kenya,0.2132591562355123
Skin cancer,2.203856749311295,Kenya,1.483541956420955
Stomach cancer,0.0,Kenya,3.337969401947149
Testicular cancer,1.1019283746556474,Kenya,0.0649049605934168
Throat cancer,0.0,Kenya,1.5855354659248957
Thyroid cancer,0.5509641873278237,Kenya,0.6954102920723227
Uterine cancer,0.0,Kenya,2.688919796012981
Vaginal cancer,0.0,Kenya,0.16689847009735745
Vulvar cancer,0.0,Kenya,0.43579044969865555
Anal cancer,0.0,Namibia,0.2517661205471216
Bladder cancer,3.0303030303030303,Namibia,1.1648880204419059
Brain cancer,0.0,Namibia,0.5636554937622126
Breast cancer,6.0606060606060606,Namibia,20.25402074252217
Cervical cancer,21.21212121212121,Namibia,12.58830602735608
Colon cancer,0.0,Namibia,1.8412746129565611
Colorectal cancer,12.121212121212121,Namibia,3.2692018638208324
Esophageal cancer,0.0,Namibia,1.0521569216894633
Gallbladder cancer,0.0,Namibia,0.1841274612956561
Hodgkin lymphoma,0.0,Namibia,0.19540057117090034
Kaposi sarcoma,3.0303030303030303,Namibia,5.110476476777394
Kidney cancer,0.0,Namibia,0.9770028558545018
Laryngeal cancer,0.0,Namibia,0.90184879001954
Leukemia,12.121212121212121,Namibia,1.0897339546069442
Liver cancer,9.090909090909092,Namibia,1.4279272508642717
Lung cancer,9.090909090909092,Namibia,2.1794679092138884
Mesothelioma,0.0,Namibia,0.030061626333984667
Mouth cancer,0.0,Namibia,2.442507139636254
Multiple myeloma,3.0303030303030303,Namibia,0.4885014279272509
Non-Hodgkin lymphoma,0.0,Namibia,2.7807004358935816
Ovarian cancer,0.0,Namibia,1.7285435142041181
Pancreatic cancer,3.0303030303030303,Namibia,0.45092439500977
Penile cancer,0.0,Namibia,0.8266947241845785
Prostate cancer,9.090909090909092,Namibia,23.974147001352772
Rectal cancer,3.0303030303030303,Namibia,1.1273109875244252
Salivary gland cancer,0.0,Namibia,0.37577032917480835
Skin cancer,6.0606060606060606,Namibia,6.9141740568164725
Stomach cancer,0.0,Namibia,0.9394258229370209
Testicular cancer,0.0,Namibia,0.35698181271606794
Throat cancer,0.0,Namibia,0.7928753945588457
Thyroid cancer,0.0,Namibia,0.45092439500977
Uterine cancer,0.0,Namibia,2.1794679092138884
Vaginal cancer,0.0,Namibia,0.45092439500977
Vulvar cancer,0.0,Namibia,0.6388095595971742
Anal cancer,0.0,Oman,0.4733809001097695
Bladder cancer,1.5228426395939085,Oman,3.5675082327113063
Brain cancer,2.7918781725888326,Oman,1.8523600439077939
Breast cancer,31.472081218274113,Oman,23.326015367727774
Cervical cancer,3.8071065989847717,Oman,4.390779363336993
Colon cancer,3.045685279187817,Oman,4.390779363336993
Colorectal cancer,9.898477157360405,Oman,7.6152579582875966
Esophageal cancer,0.0,Oman,0.8232711306256861
Gallbladder cancer,0.25380710659898476,Oman,0.7546652030735457
Hodgkin lymphoma,0.5076142131979695,Oman,1.6465422612513723
Kaposi sarcoma,0.5076142131979695,Oman,0.16465422612513722
Kidney cancer,3.045685279187817,Oman,1.6465422612513723
Laryngeal cancer,0.0,Oman,0.8232711306256861
Leukemia,12.944162436548224,Oman,3.636114160263447
Liver cancer,1.7766497461928934,Oman,3.155872667398463
Lung cancer,2.5380710659898478,Oman,3.5675082327113063
Mesothelioma,0.0,Oman,0.08232711306256861
Mouth cancer,0.0,Oman,1.234906695938529
Multiple myeloma,0.25380710659898476,Oman,1.3035126234906698
Non-Hodgkin lymphoma,1.5228426395939085,Oman,4.322173435784852
Ovarian cancer,7.106598984771574,Oman,2.401207464324918
Pancreatic cancer,1.015228426395939,Oman,1.9209659714599343
Penile cancer,0.0,Oman,0.020581778265642153
Prostate cancer,4.822335025380711,Oman,10.359495060373217
Rectal cancer,0.25380710659898476,Oman,2.7442371020856204
Salivary gland cancer,0.0,Oman,0.17151481888035128
Skin cancer,3.045685279187817,Oman,1.4613062568605928
Stomach cancer,1.2690355329949239,Oman,5.625686059275521
Testicular cancer,0.25380710659898476,Oman,0.4596597145993414
Throat cancer,0.0,Oman,0.7546652030735457
Thyroid cancer,4.060913705583756,Oman,2.6070252469813395
Uterine cancer,2.284263959390863,Oman,2.401207464324918
Vaginal cancer,0.0,Oman,0.26070252469813393
Vulvar cancer,0.0,Oman,0.034302963776070255
Anal cancer,0.059268039709586606,Iran,0.14206097694241065
Bladder cancer,2.020052353435077,Iran,3.879357447273522
Brain cancer,4.578456067565566,Iran,3.4422467489891813
Breast cancer,30.177310218797846,Iran,16.664845372090483
Cervical cancer,3.773398528177014,Iran,1.365970932138564
Colon cancer,3.6499234454487084,Iran,5.1906895421265435
Colorectal cancer,11.730132859189016,Iran,7.594798382690416
Esophageal cancer,1.8570652442337137,Iran,2.1309146541361597
Gallbladder cancer,0.06420704301871882,Iran,0.32783302371325534
Hodgkin lymphoma,0.6173754136415271,Iran,1.0381379084253086
Kaposi sarcoma,0.07902405294611548,Iran,0.10381379084253087
Kidney cancer,1.210055810737393,Iran,1.2566932575674787
Laryngeal cancer,0.2518891687657431,Iran,1.6391651185662768
Leukemia,9.784165555390922,Iran,4.04327395913015
Liver cancer,3.2646811873363957,Iran,3.4968855862747237
Lung cancer,4.133945769743666,Iran,6.61129931155065
Mesothelioma,0.13335308934656986,Iran,0.02731941864277128
Mouth cancer,0.01975601323652887,Iran,0.7649437219975959
Multiple myeloma,1.0618857114634266,Iran,0.7649437219975959
Non-Hodgkin lymphoma,0.7260334864424359,Iran,2.1855534914217025
Ovarian cancer,2.958462982170198,Iran,2.2948311659927874
Pancreatic cancer,1.5409690324492518,Iran,2.1309146541361597
Penile cancer,0.024695016545661086,Iran,0.04371106982843405
Prostate cancer,5.640341779028992,Iran,11.911266528248278
Rectal cancer,0.7655455129154937,Iran,2.2401923287072445
Salivary gland cancer,0.014817009927396652,Iran,0.16938039558518195
Skin cancer,4.820467229713044,Iran,2.884930608676647
Stomach cancer,1.684200128414086,Iran,10.599934433395255
Testicular cancer,0.20743813898355312,Iran,0.7649437219975959
Throat cancer,0.0,Iran,0.2895858376133756
Thyroid cancer,2.2126734824912333,Iran,2.1855534914217025
Uterine cancer,0.8742035857164024,Iran,1.6938039558518194
Vaginal cancer,0.03951202647305774,Iran,0.06556660474265107
Vulvar cancer,0.024695016545661086,Iran,0.05463883728554256
Anal cancer,0.09138679460817911,Belgium,0.22227161591464772
Bladder cancer,1.8277358921635825,Belgium,2.8673038452989554
Brain cancer,4.90442464397228,Belgium,1.1113580795732385
Breast cancer,21.70436371944254,Belgium,23.20515670148922
Cervical cancer,3.9144010357170056,Belgium,1.4003111802622805
Colon cancer,1.7896580610768411,Belgium,4.400977995110025
Colorectal cancer,6.259995430660269,Belgium,6.490331184707713
Esophageal cancer,0.7387099230827812,Belgium,1.0002222716159146
Gallbladder cancer,0.09900236082552738,Belgium,0.062236052456101365
Hodgkin lymphoma,1.0128703069073186,Belgium,0.6668148477439432
Kaposi sarcoma,0.08377122839083086,Belgium,0.05556790397866193
Kidney cancer,1.8886604219023684,Belgium,1.8226272505001109
Laryngeal cancer,0.27416038382453733,Belgium,0.42231607023783063
Leukemia,10.501865813723251,Belgium,2.333851967103801
Liver cancer,3.0309953545046073,Belgium,1.066903756390309
Lung cancer,6.8083161983093445,Belgium,7.2682818404089815
Mesothelioma,1.7972736272941894,Belgium,0.2444987775061125
Mouth cancer,0.00761556621734826,Belgium,1.0446765947988443
Multiple myeloma,3.2899246058944485,Belgium,0.8224049788841965
Non-Hodgkin lymphoma,1.6830401340339654,Belgium,2.3783062902867305
Ovarian cancer,3.114766582895438,Belgium,1.5336741498110693
Pancreatic cancer,1.7211179651207067,Belgium,1.6670371193598579
Penile cancer,0.24369811895514432,Belgium,0.1667037119359858
Prostate cancer,8.339045007996345,Belgium,18.159591020226717
Rectal cancer,1.7211179651207067,Belgium,1.8670815736830408
Salivary gland cancer,0.05330896352143782,Belgium,0.144476550344521
Skin cancer,9.839311552813951,Belgium,9.802178261835964
Stomach cancer,0.28939151625923387,Belgium,1.2002667259390976
Testicular cancer,0.23608255273779605,Belgium,1.4225383418537454
Throat cancer,0.00761556621734826,Belgium,0.8735274505445655
Thyroid cancer,1.1804127636889803,Belgium,1.5336741498110693
Uterine cancer,1.347955220470642,Belgium,2.222716159146477
Vaginal cancer,0.05330896352143782,Belgium,0.097799511002445
Vulvar cancer,0.14469575812961694,Belgium,0.42231607023783063
Anal cancer,0.0,Belize,0.0
Bladder cancer,0.0,Belize,0.0
Brain cancer,0.0,Belize,0.5272511848341231
Breast cancer,25.0,Belize,27.72511848341232
Cervical cancer,50.0,Belize,10.248815165876776
Colon cancer,0.0,Belize,3.554502369668246
Colorectal cancer,0.0,Belize,3.554502369668246
Esophageal cancer,25.0,Belize,0.5746445497630331
Gallbladder cancer,0.0,Belize,0.21327014218009477
Hodgkin lymphoma,0.0,Belize,0.3495260663507109
Kaposi sarcoma,0.0,Belize,0.0
Kidney cancer,0.0,Belize,0.947867298578199
Laryngeal cancer,0.0,Belize,1.066350710900474
Leukemia,0.0,Belize,1.895734597156398
Liver cancer,0.0,Belize,4.1469194312796205
Lung cancer,0.0,Belize,5.213270142180095
Mesothelioma,0.0,Belize,0.0
Mouth cancer,0.0,Belize,0.0
Multiple myeloma,0.0,Belize,0.0
Non-Hodgkin lymphoma,0.0,Belize,1.3033175355450237
Ovarian cancer,0.0,Belize,0.4087677725118483
Pancreatic cancer,0.0,Belize,1.5402843601895733
Penile cancer,0.0,Belize,0.0
Prostate cancer,0.0,Belize,23.400473933649288
Rectal cancer,0.0,Belize,0.0
Salivary gland cancer,0.0,Belize,0.0
Skin cancer,0.0,Belize,7.582938388625592
Stomach cancer,0.0,Belize,2.8436018957345968
Testicular cancer,0.0,Belize,0.0
Throat cancer,0.0,Belize,0.0
Thyroid cancer,0.0,Belize,1.8364928909952605
Uterine cancer,0.0,Belize,1.066350710900474
Vaginal cancer,0.0,Belize,0.0
Vulvar cancer,0.0,Belize,0.0
Anal cancer,0.01896976472433138,China,0.0889248181083266
Bladder cancer,2.4268652337327943,China,1.3742926434923202
Brain cancer,3.053373330028379,China,1.6976556184316898
Breast cancer,13.493825973907722,China,13.338722716248991
Cervical cancer,3.519017821461633,China,5.5780113177041235
Colon cancer,2.6648725484740723,China,4.203718674211803
Colorectal cancer,8.470885205101096,China,8.124494745351658
Esophageal cancer,2.1837993150650283,China,3.3548908649959586
Gallbladder cancer,0.3035162355893021,China,0.4446240905416331
Hodgkin lymphoma,0.3771189227197078,China,0.09296685529506872
Kaposi sarcoma,0.02352250825817091,China,0.012126111560226355
Kidney cancer,2.340110176393519,China,1.2530315278900568
Laryngeal cancer,0.3227389305099579,China,0.4850444624090542
Leukemia,6.184649160524678,China,1.8189167340339534
Liver cancer,13.486996858606961,China,6.063055780113178
Lung cancer,19.049184805977248,China,16.49151172190784
Mesothelioma,0.18818006606536727,China,0.04042037186742119
Mouth cancer,0.002529301963244184,China,0.6063055780113178
Multiple myeloma,1.329401111881143,China,0.4850444624090542
Non-Hodgkin lymphoma,1.1690433674114618,China,1.4147130153597414
Ovarian cancer,3.647759291390762,China,2.3039611964430073
Pancreatic cancer,2.955995204443478,China,1.7784963621665324
Penile cancer,0.05867980554726507,China,0.1980598221503638
Prostate cancer,4.261620877870126,China,3.9207760711398545
Rectal cancer,1.4422079794418337,China,3.8399353274050125
Salivary gland cancer,0.013152370208869757,China,0.19401778496362168
Skin cancer,3.1209056924469984,China,0.9175424413904609
Stomach cancer,0.6894877151803646,China,5.537590945836702
Testicular cancer,0.054127062013425535,China,0.16572352465642684
Throat cancer,0.004046883141190694,China,1.261115602263541
Thyroid cancer,2.00472473606734,China,9.943411479385611
Uterine cancer,1.0934172387104606,China,2.7485852869846403
Vaginal cancer,0.015175811779465103,China,0.09296685529506872
Vulvar cancer,0.03009869336260579,China,0.1293451899757478
Anal cancer,0.031055900621118012,Saudi Arabia,0.2346434257940166
Bladder cancer,1.3509316770186335,Saudi Arabia,2.681639151931618
Brain cancer,4.239130434782608,Saudi Arabia,1.5922232464593982
Breast cancer,26.133540372670808,Saudi Arabia,21.201709544959353
Cervical cancer,4.22360248447205,Saudi Arabia,2.0112293639487135
Colon cancer,5.062111801242236,Saudi Arabia,5.279477080365373
Colorectal cancer,9.673913043478262,Saudi Arabia,9.804743149249978
Esophageal cancer,0.43478260869565216,Saudi Arabia,0.8380122349786306
Gallbladder cancer,0.21739130434782608,Saudi Arabia,0.603368809184614
Hodgkin lymphoma,1.3509316770186335,Saudi Arabia,1.6760244699572613
Kaposi sarcoma,0.17080745341614906,Saudi Arabia,0.21788318109444396
Kidney cancer,1.6925465838509317,Saudi Arabia,2.0950305874465767
Laryngeal cancer,0.15527950310559005,Saudi Arabia,0.6368892985837593
Leukemia,9.177018633540373,Saudi Arabia,4.022458727897427
Liver cancer,5.807453416149069,Saudi Arabia,3.938657504399564
Lung cancer,7.1894409937888195,Saudi Arabia,3.6034526104081115
Mesothelioma,0.20186335403726707,Saudi Arabia,0.10894159054722198
Mouth cancer,0.046583850931677016,Saudi Arabia,1.424620799463672
Multiple myeloma,1.0093167701863355,Saudi Arabia,0.8380122349786306
Non-Hodgkin lymphoma,1.7857142857142858,Saudi Arabia,5.028073409871784
Ovarian cancer,2.5,Saudi Arabia,2.765440375429481
Pancreatic cancer,0.9782608695652174,Saudi Arabia,1.6760244699572613
Penile cancer,0.07763975155279502,Saudi Arabia,0.025140367049358917
Prostate cancer,3.9751552795031055,Saudi Arabia,4.9442721863739205
Rectal cancer,0.9472049689440993,Saudi Arabia,4.273862398391016
Salivary gland cancer,0.015527950310559006,Saudi Arabia,0.18436269169529873
Skin cancer,4.84472049689441,Saudi Arabia,1.2486382301181596
Stomach cancer,0.37267080745341613,Saudi Arabia,2.2626330344423025
Testicular cancer,0.4192546583850932,Saudi Arabia,0.6704097879829045
Throat cancer,0.0,Saudi Arabia,1.3911003100645267
Thyroid cancer,5.0,Saudi Arabia,5.530880750858962
Uterine cancer,0.8385093167701864,Saudi Arabia,7.039302773820497
Vaginal cancer,0.031055900621118012,Saudi Arabia,0.033520489399145224
Vulvar cancer,0.046583850931677016,Saudi Arabia,0.1173217128970083
Anal cancer,0.02242152466367713,Malaysia,0.1319328157507485
